date,store_id,product_id,category,price,purchase_cost,units_sold,stock_on_hand,stock_received,reorder_flag,stockout_flag,holding_cost,revenue,cost,promotion_flag,lead_time,day_of_week,month
2024-10-21,1,229,Clothing,22.98,15.18,4,11,0,0,0,0.7000000000000001,91.92,60.72,0,4,0,10
2023-08-20,45,226,Grocery,103.66,93.83,5,9,4,1,0,0.4,518.3,469.15,0,6,6,8
2023-07-07,29,478,Grocery,27.57,23.06,6,25,3,0,0,1.9000000000000001,165.42000000000002,138.35999999999999,0,1,4,7
2023-03-23,4,10,Grocery,34.34,28.73,9,15,9,0,0,0.6000000000000001,309.06000000000006,258.57,0,5,3,3
2024-01-27,17,324,Toys,30.33,15.85,8,17,9,0,0,0.9,242.64,126.8,0,1,5,1
2023-09-03,19,275,Clothing,97.43,59.97,3,12,5,0,0,0.9,292.29,179.91,0,4,6,9
2024-08-18,23,486,Clothing,107.12,93.42,3,10,3,0,0,0.7000000000000001,321.36,280.26,0,5,6,8
2023-10-22,34,296,Electronics,94.61,80.8,4,9,0,1,0,0.5,378.44,323.2,0,2,6,10
2023-02-15,4,49,Toys,60.81,34.82,2,21,9,0,0,1.9000000000000001,121.62,69.64,0,4,2,2
2023-05-05,44,340,Toys,117.68,91.35,6,23,6,0,0,1.7000000000000002,706.08,548.0999999999999,1,1,4,5
2024-12-04,30,130,Clothing,137.93,92.3,4,19,1,0,0,1.5,551.72,369.2,0,1,2,12
2023-09-14,26,377,Clothing,112.77,98.43,3,22,3,0,0,1.9000000000000001,338.31,295.29,0,2,3,9
2024-10-30,36,273,Toys,127.92,95.18,5,22,0,0,0,1.7000000000000002,639.6,475.90000000000003,0,4,2,10
2023-06-03,25,161,Health,65.67,47.25,4,11,0,0,0,0.7000000000000001,262.68,189.0,0,6,5,6
2024-09-25,13,282,Home Appliances,155.03,78.15,5,9,3,1,0,0.4,775.15,390.75,0,2,2,9
2023-09-18,38,205,Clothing,10.35,5.5,5,5,5,1,0,0.0,51.75,27.5,0,1,0,9
2023-03-11,8,134,Clothing,136.03,74.87,4,21,9,0,0,1.7000000000000002,544.12,299.48,0,2,5,3
2023-10-12,37,303,Grocery,142.98,88.34,5,9,9,1,0,0.4,714.9,441.70000000000005,0,7,3,10
2024-05-23,13,243,Home Appliances,79.67,53.61,4,12,4,0,0,0.8,318.68,214.44,0,6,3,5
2023-08-19,43,268,Grocery,110.74,80.15,7,15,2,0,0,0.8,775.18,561.0500000000001,0,3,5,8
2024-03-05,29,20,Health,16.38,13.13,10,29,6,0,0,1.9000000000000001,163.79999999999998,131.3,0,6,1,3
2023-06-09,9,103,Grocery,59.36,49.32,4,6,5,1,0,0.2,237.44,197.28,1,7,4,6
2024-09-10,14,71,Toys,25.85,18.54,7,12,2,0,0,0.5,180.95000000000002,129.78,0,3,1,9
2024-02-29,26,132,Toys,70.5,38.3,6,8,9,1,0,0.2,423.0,229.79999999999998,0,2,3,2
2024-07-20,28,222,Clothing,91.84,50.48,5,17,0,0,0,1.2000000000000002,459.20000000000005,252.39999999999998,0,6,5,7
2023-07-14,48,40,Toys,43.9,33.58,5,5,6,1,0,0.0,219.5,167.89999999999998,0,6,4,7
2024-05-08,26,52,Home Appliances,129.02,89.26,4,19,5,0,0,1.5,516.08,357.04,0,4,2,5
2024-03-09,9,334,Health,79.85,62.49,14,15,4,0,0,0.1,1117.8999999999999,874.86,0,4,5,3
2023-10-15,26,141,Electronics,48.66,36.24,0,9,3,1,0,0.9,0.0,0.0,0,5,6,10
2023-10-02,14,380,Grocery,137.3,82.31,7,25,8,0,0,1.8,961.1000000000001,576.1700000000001,0,3,0,10
2024-10-17,31,344,Electronics,120.07,73.61,7,7,2,1,0,0.0,840.49,515.27,1,3,3,10
2024-10-30,17,39,Home Appliances,37.9,34.25,4,14,7,0,0,1.0,151.6,137.0,0,1,2,10
2023-02-24,21,160,Toys,186.03,94.07,7,25,4,0,0,1.8,1302.21,658.49,1,4,4,2
2024-08-03,25,484,Clothing,118.51,85.23,5,17,3,0,0,1.2000000000000002,592.5500000000001,426.15000000000003,0,6,5,8
2023-06-04,43,190,Toys,53.75,36.8,5,8,0,1,0,0.30000000000000004,268.75,184.0,0,4,6,6
2023-01-25,33,406,Health,104.74,74.12,5,19,1,0,0,1.4000000000000001,523.6999999999999,370.6,0,7,2,1
2024-12-29,16,288,Toys,177.44,97.96,6,6,0,1,0,0.0,1064.6399999999999,587.76,0,2,6,12
2023-10-12,39,63,Electronics,95.71,73.42,3,7,8,1,0,0.4,287.13,220.26,0,4,3,10
2023-03-08,17,67,Grocery,143.5,89.16,9,18,0,0,0,0.9,1291.5,802.4399999999999,1,7,2,3
2023-05-10,13,439,Clothing,78.78,43.54,5,21,3,0,0,1.6,393.9,217.7,0,3,2,5
2024-12-18,45,102,Electronics,187.54,95.31,3,11,5,0,0,0.8,562.62,285.93,0,1,2,12
2023-12-02,15,332,Clothing,32.82,17.68,4,19,9,0,0,1.5,131.28,70.72,0,4,5,12
2023-07-19,44,176,Clothing,122.62,82.94,2,13,8,0,0,1.1,245.24,165.88,0,4,2,7
2024-11-08,32,69,Grocery,131.37,80.27,8,13,4,0,0,0.5,1050.96,642.16,0,6,4,11
2023-03-05,39,78,Grocery,144.33,85.65,3,22,2,0,0,1.9000000000000001,432.99,256.95000000000005,0,5,6,3
2024-05-01,5,500,Toys,121.2,82.1,4,6,6,1,0,0.2,484.8,328.4,0,4,2,5
2023-07-06,39,166,Home Appliances,39.82,24.47,7,10,5,0,0,0.30000000000000004,278.74,171.29,0,7,3,7
2024-08-28,23,500,Toys,141.95,82.1,4,7,5,1,0,0.30000000000000004,567.8,328.4,0,2,2,8
2024-04-10,11,338,Toys,12.6,7.31,8,9,2,1,0,0.1,100.8,58.48,0,2,2,4
2024-03-26,27,415,Toys,19.45,9.83,4,14,2,0,0,1.0,77.8,39.32,0,4,1,3
2024-05-29,4,104,Health,40.58,27.83,2,12,4,0,0,1.0,81.16,55.66,0,2,2,5
2024-08-19,16,427,Home Appliances,107.34,86.08,5,15,3,0,0,1.0,536.7,430.4,0,4,0,8
2024-06-09,32,96,Clothing,52.42,29.13,4,17,2,0,0,1.3,209.68,116.52,0,3,6,6
2023-11-14,33,467,Toys,33.38,18.9,7,23,9,0,0,1.6,233.66000000000003,132.29999999999998,0,1,1,11
2023-06-03,3,312,Electronics,80.06,48.06,12,26,1,0,0,1.4000000000000001,960.72,576.72,1,7,5,6
2024-05-02,23,290,Toys,137.0,82.32,3,22,3,0,0,1.9000000000000001,411.0,246.95999999999998,0,6,3,5
2023-02-14,42,68,Toys,72.87,40.03,12,28,1,0,0,1.6,874.44,480.36,1,6,1,2
2024-07-18,31,473,Home Appliances,20.68,14.19,6,21,4,0,0,1.5,124.08,85.14,0,1,3,7
2023-03-08,38,446,Toys,71.84,37.72,5,20,3,0,0,1.5,359.20000000000005,188.6,0,3,2,3
2024-11-07,47,203,Health,7.71,6.29,4,21,0,0,0,1.7000000000000002,30.84,25.16,0,1,3,11
2024-10-30,21,319,Electronics,114.68,93.79,3,3,4,1,0,0.0,344.04,281.37,0,1,2,10
2024-08-08,35,375,Grocery,15.83,8.77,4,23,1,0,0,1.9000000000000001,63.32,35.08,1,3,3,8
2023-05-29,5,429,Clothing,84.27,75.54,5,10,9,0,0,0.5,421.34999999999997,377.70000000000005,0,1,0,5
2023-01-12,38,157,Toys,95.07,52.19,4,20,2,0,0,1.6,380.28,208.76,0,2,3,1
2024-11-16,22,489,Grocery,32.09,24.77,7,25,8,0,0,1.8,224.63000000000002,173.39,1,5,5,11
2023-09-01,9,404,Grocery,90.77,49.06,5,14,3,0,0,0.9,453.84999999999997,245.3,0,4,4,9
2024-02-27,42,399,Clothing,51.95,38.94,5,14,7,0,0,0.9,259.75,194.7,0,6,1,2
2024-06-05,2,278,Home Appliances,8.44,6.31,6,10,7,0,0,0.4,50.64,37.86,0,4,2,6
2024-07-10,20,50,Electronics,34.95,20.77,2,11,3,0,0,0.9,69.9,41.54,0,7,2,7
2023-02-21,41,207,Grocery,21.67,18.9,3,13,3,0,0,1.0,65.01,56.699999999999996,0,6,1,2
2024-04-06,6,237,Toys,153.75,84.73,6,18,1,0,0,1.2000000000000002,922.5,508.38,0,5,5,4
2024-12-14,47,443,Grocery,57.36,40.43,2,8,5,1,0,0.6000000000000001,114.72,80.86,0,6,5,12
2024-06-07,32,14,Clothing,68.18,44.93,9,15,4,0,0,0.6000000000000001,613.6200000000001,404.37,1,4,4,6
2023-07-19,31,43,Clothing,71.62,44.11,3,8,2,1,0,0.5,214.86,132.32999999999998,0,2,2,7
2023-11-14,15,226,Grocery,144.77,93.83,2,4,7,1,0,0.2,289.54,187.66,0,1,1,11
2023-08-02,27,59,Electronics,65.99,34.64,6,12,1,0,0,0.6000000000000001,395.93999999999994,207.84,0,3,2,8
2024-02-06,2,72,Toys,111.11,75.63,9,21,4,0,0,1.2000000000000002,999.99,680.67,0,1,1,2
2023-06-07,47,242,Health,98.99,56.56,7,23,7,0,0,1.6,692.93,395.92,0,4,2,6
2024-01-06,10,495,Clothing,66.0,56.72,3,11,6,0,0,0.8,198.0,170.16,1,4,5,1
2024-02-16,18,86,Clothing,36.87,29.38,8,20,0,0,0,1.2000000000000002,294.96,235.04,0,5,4,2
2023-09-09,1,284,Home Appliances,124.61,68.36,4,18,4,0,0,1.4000000000000001,498.44,273.44,0,6,5,9
2024-11-14,1,409,Electronics,54.99,31.26,3,11,4,0,0,0.8,164.97,93.78,0,3,3,11
2024-05-17,1,396,Home Appliances,77.63,52.29,6,24,5,0,0,1.8,465.78,313.74,0,6,4,5
2024-12-23,24,163,Grocery,133.31,78.4,1,15,5,0,0,1.4000000000000001,133.31,78.4,0,2,0,12
2023-11-11,5,369,Toys,35.56,24.33,4,5,8,1,0,0.1,142.24,97.32,0,1,5,11
2023-10-02,15,351,Toys,35.99,19.86,4,23,5,0,0,1.9000000000000001,143.96,79.44,0,1,0,10
2024-12-24,17,178,Clothing,101.43,79.38,2,12,5,0,0,1.0,202.86,158.76,0,5,1,12
2024-07-06,7,21,Grocery,33.03,18.71,3,7,8,1,0,0.4,99.09,56.13,0,4,5,7
2024-08-22,27,238,Home Appliances,35.33,28.65,3,11,8,0,0,0.8,105.99,85.94999999999999,1,3,3,8
2024-02-11,25,223,Clothing,141.8,98.87,3,8,1,1,0,0.5,425.40000000000003,296.61,0,3,6,2
2024-08-09,38,152,Home Appliances,184.33,93.02,3,21,6,0,0,1.8,552.99,279.06,0,1,4,8
2023-01-20,50,408,Grocery,43.15,28.03,4,17,0,0,0,1.3,172.6,112.12,0,7,4,1
2024-07-16,16,399,Clothing,77.44,38.94,6,15,2,0,0,0.9,464.64,233.64,0,2,1,7
2023-03-25,48,190,Toys,54.97,36.8,8,18,5,0,0,1.0,439.76,294.4,0,3,5,3
2024-04-19,19,204,Home Appliances,8.2,7.07,5,18,5,0,0,1.3,41.0,35.35,0,7,4,4
2024-04-15,40,495,Clothing,102.87,56.72,3,10,3,0,0,0.7000000000000001,308.61,170.16,1,6,0,4
2023-10-31,28,384,Home Appliances,31.47,26.8,4,5,8,1,0,0.1,125.88,107.2,0,5,1,10
2024-06-20,42,475,Home Appliances,143.36,79.52,4,21,8,0,0,1.7000000000000002,573.44,318.08,1,2,3,6
2023-07-02,8,365,Electronics,74.74,41.11,4,8,9,1,0,0.4,298.96,164.44,0,7,6,7
2024-05-02,20,303,Grocery,103.93,88.34,5,19,8,0,0,1.4000000000000001,519.6500000000001,441.70000000000005,0,7,3,5
2023-08-12,50,6,Electronics,19.59,10.02,4,8,5,1,0,0.4,78.36,40.08,0,4,5,8
2023-12-23,32,482,Health,71.39,37.43,5,14,1,0,0,0.9,356.95,187.15,0,2,5,12
2023-07-14,11,420,Grocery,178.89,99.03,6,6,1,1,0,0.0,1073.34,594.1800000000001,0,1,4,7
2024-03-16,17,357,Toys,55.8,49.74,9,9,8,1,0,0.0,502.2,447.66,1,6,5,3
2024-07-07,31,153,Grocery,50.08,29.9,8,11,8,0,0,0.30000000000000004,400.64,239.2,0,2,6,7
2023-07-05,9,258,Electronics,29.32,15.66,7,18,2,0,0,1.1,205.24,109.62,0,3,2,7
2023-07-31,46,381,Electronics,92.78,83.35,6,19,9,0,0,1.3,556.6800000000001,500.09999999999997,0,4,0,7
2023-07-23,37,362,Home Appliances,42.04,27.02,2,20,9,0,0,1.8,84.08,54.04,0,4,6,7
2024-09-12,19,39,Home Appliances,41.59,34.25,2,12,0,0,0,1.0,83.18,68.5,0,2,3,9
2023-10-06,42,307,Toys,99.71,55.21,4,14,7,0,0,1.0,398.84,220.84,0,1,4,10
2023-01-18,50,344,Electronics,111.51,73.61,9,10,6,0,0,0.1,1003.59,662.49,1,2,2,1
2023-04-13,4,296,Electronics,110.35,80.8,6,11,1,0,0,0.5,662.0999999999999,484.79999999999995,0,6,3,4
2023-08-25,18,273,Toys,156.43,95.18,1,20,2,0,0,1.9000000000000001,156.43,95.18,0,7,4,8
2023-05-10,4,179,Grocery,50.12,37.75,5,10,0,0,0,0.5,250.6,188.75,0,2,2,5
2024-01-25,29,298,Grocery,46.99,36.44,1,20,3,0,0,1.9000000000000001,46.99,36.44,0,5,3,1
2024-09-08,23,66,Health,20.88,18.15,4,4,2,1,0,0.0,83.52,72.6,0,4,6,9
2023-07-29,30,313,Clothing,27.55,21.42,8,25,8,0,0,1.7000000000000002,220.4,171.36,0,4,5,7
2024-10-24,36,227,Electronics,105.99,54.9,6,23,3,0,0,1.7000000000000002,635.9399999999999,329.4,0,5,3,10
2024-12-22,16,164,Electronics,101.17,66.24,14,32,3,0,0,1.8,1416.38,927.3599999999999,1,1,6,12
2023-12-06,3,382,Home Appliances,34.42,26.75,8,17,3,0,0,0.9,275.36,214.0,0,1,2,12
2024-08-13,2,250,Home Appliances,11.8,9.25,5,11,1,0,0,0.6000000000000001,59.0,46.25,0,1,1,8
2024-06-13,1,87,Grocery,41.85,29.73,10,27,5,0,0,1.7000000000000002,418.5,297.3,1,7,3,6
2023-05-27,43,109,Clothing,130.02,96.83,9,17,8,0,0,0.8,1170.18,871.47,1,1,5,5
2023-05-01,50,186,Clothing,92.6,74.29,3,14,8,0,0,1.1,277.79999999999995,222.87,0,3,0,5
2024-05-26,3,301,Grocery,7.37,5.05,10,25,5,0,0,1.5,73.7,50.5,0,7,6,5
2023-01-15,24,445,Grocery,45.4,28.27,2,5,4,1,0,0.30000000000000004,90.8,56.54,0,4,6,1
2023-06-05,7,316,Toys,25.59,21.63,4,12,0,0,0,0.8,102.36,86.52,0,3,0,6
2023-02-17,31,151,Toys,51.09,27.95,4,21,7,0,0,1.7000000000000002,204.36,111.8,0,7,4,2
2024-10-05,30,271,Toys,78.92,40.56,2,9,8,1,0,0.7000000000000001,157.84,81.12,0,7,5,10
2024-09-05,35,245,Toys,47.77,35.12,5,7,0,1,0,0.2,238.85000000000002,175.6,0,1,3,9
2024-08-08,45,213,Toys,10.15,7.15,8,23,6,0,0,1.5,81.2,57.2,0,2,3,8
2024-06-21,22,482,Health,65.5,37.43,3,18,2,0,0,1.5,196.5,112.28999999999999,0,3,4,6
2023-12-11,36,123,Health,118.34,63.75,4,5,0,1,0,0.1,473.36,255.0,0,7,0,12
2023-08-25,33,404,Grocery,92.66,49.06,8,12,1,0,0,0.4,741.28,392.48,0,2,4,8
2024-12-21,2,33,Grocery,57.93,34.62,3,3,1,1,0,0.0,173.79,103.85999999999999,0,6,5,12
2023-01-03,18,59,Electronics,42.42,34.64,5,20,2,0,0,1.5,212.10000000000002,173.2,0,5,1,1
2023-01-18,4,64,Health,115.45,60.64,15,18,5,0,0,0.30000000000000004,1731.75,909.6,1,5,2,1
2024-06-21,33,171,Grocery,120.54,65.02,3,5,1,1,0,0.2,361.62,195.06,0,6,4,6
2023-08-15,47,318,Health,152.14,96.3,4,13,0,0,0,0.9,608.56,385.2,0,3,1,8
2023-07-01,3,453,Electronics,88.02,44.36,4,15,5,0,0,1.1,352.08,177.44,0,5,5,7
2023-04-28,26,476,Toys,30.78,21.21,7,8,5,1,0,0.1,215.46,148.47,0,6,4,4
2024-04-05,14,393,Health,66.11,36.5,3,3,7,1,0,0.0,198.32999999999998,109.5,0,5,4,4
2024-04-26,28,298,Grocery,44.96,36.44,3,3,4,1,0,0.0,134.88,109.32,0,7,4,4
2023-10-22,47,208,Grocery,34.77,22.38,4,13,4,0,0,0.9,139.08,89.52,0,3,6,10
2024-02-25,35,229,Clothing,26.11,15.18,5,7,6,1,0,0.2,130.55,75.9,0,5,6,2
2023-09-05,26,182,Electronics,112.38,87.03,1,15,6,0,0,1.4000000000000001,112.38,87.03,0,2,1,9
2023-06-16,47,328,Clothing,46.48,27.06,7,23,4,0,0,1.6,325.35999999999996,189.42,1,1,4,6
2023-05-17,18,414,Electronics,86.94,49.25,6,22,2,0,0,1.6,521.64,295.5,0,6,2,5
2024-07-01,43,135,Grocery,89.63,78.86,3,20,0,0,0,1.7000000000000002,268.89,236.57999999999998,1,5,0,7
2024-11-14,14,323,Grocery,137.62,99.31,5,21,9,0,0,1.6,688.1,496.55,0,3,3,11
2024-06-21,21,168,Health,46.67,23.4,7,9,0,1,0,0.2,326.69,163.79999999999998,0,2,4,6
2024-08-07,41,87,Grocery,34.13,29.73,3,18,1,0,0,1.5,102.39000000000001,89.19,0,1,2,8
2023-07-22,10,229,Clothing,18.54,15.18,5,19,9,0,0,1.4000000000000001,92.69999999999999,75.9,0,2,5,7
2024-10-06,25,194,Health,49.84,42.96,2,5,9,1,0,0.30000000000000004,99.68,85.92,0,1,6,10
2023-04-06,40,466,Electronics,51.63,34.13,5,12,3,0,0,0.7000000000000001,258.15000000000003,170.65,0,4,3,4
2023-02-09,41,163,Grocery,116.2,78.4,12,27,3,0,0,1.5,1394.4,940.8000000000001,0,2,3,2
2024-07-19,15,358,Electronics,46.11,31.89,7,18,4,0,0,1.1,322.77,223.23000000000002,0,5,4,7
2023-03-20,26,338,Toys,10.88,7.31,12,29,2,0,0,1.7000000000000002,130.56,87.72,1,3,0,3
2023-09-09,14,132,Toys,47.73,38.3,3,8,6,1,0,0.5,143.19,114.89999999999999,0,3,5,9
2024-07-24,23,3,Clothing,54.9,47.26,4,17,2,0,0,1.3,219.6,189.04,0,5,2,7
2024-11-07,34,65,Electronics,40.34,31.07,2,15,0,0,0,1.3,80.68,62.14,0,6,3,11
2024-06-07,23,185,Home Appliances,119.05,66.51,8,18,4,0,0,1.0,952.4,532.08,0,6,4,6
2024-12-09,2,185,Home Appliances,130.84,66.51,8,18,6,0,0,1.0,1046.72,532.08,0,2,0,12
2024-12-27,48,128,Electronics,97.37,59.27,3,15,7,0,0,1.2000000000000002,292.11,177.81,0,3,4,12
2023-12-26,20,2,Home Appliances,184.77,95.23,10,20,0,0,0,1.0,1847.7,952.3000000000001,0,2,1,12
2024-03-24,16,175,Clothing,28.45,18.7,4,9,0,1,0,0.5,113.8,74.8,0,3,6,3
2023-03-09,18,378,Health,19.82,11.46,5,7,8,1,0,0.2,99.1,57.300000000000004,0,3,3,3
2023-05-02,32,7,Clothing,87.25,44.08,5,19,4,0,0,1.4000000000000001,436.25,220.39999999999998,0,5,1,5
2024-08-08,22,247,Grocery,83.24,41.83,6,25,4,0,0,1.9000000000000001,499.43999999999994,250.98,0,6,3,8
2024-05-03,41,409,Electronics,56.76,31.26,10,24,0,0,0,1.4000000000000001,567.6,312.6,1,5,4,5
2024-11-01,15,68,Toys,78.61,40.03,7,25,7,0,0,1.8,550.27,280.21000000000004,1,3,4,11
2023-12-25,13,186,Clothing,98.87,74.29,7,14,3,0,0,0.7000000000000001,692.09,520.0300000000001,0,2,0,12
2023-09-02,11,475,Home Appliances,133.17,79.52,5,10,2,0,0,0.5,665.8499999999999,397.59999999999997,0,3,5,9
2024-08-02,35,309,Health,46.3,25.54,9,24,0,0,0,1.5,416.7,229.85999999999999,1,1,4,8
2023-04-26,36,63,Electronics,117.47,73.42,3,5,7,1,0,0.2,352.40999999999997,220.26,0,2,2,4
2023-08-08,29,150,Health,86.36,74.85,8,13,6,0,0,0.5,690.88,598.8,0,3,1,8
2023-03-05,35,491,Grocery,120.98,69.73,4,16,1,0,0,1.2000000000000002,483.92,278.92,0,7,6,3
2024-07-20,37,490,Electronics,100.26,87.3,12,24,0,0,0,1.2000000000000002,1203.1200000000001,1047.6,1,5,5,7
2023-07-09,3,493,Home Appliances,40.53,34.53,3,18,1,0,0,1.5,121.59,103.59,0,4,6,7
2024-12-21,1,319,Electronics,134.65,93.79,4,19,4,0,0,1.5,538.6,375.16,0,3,5,12
2023-02-27,39,41,Health,84.35,49.98,7,12,0,0,0,0.5,590.4499999999999,349.85999999999996,1,2,0,2
2023-09-20,26,63,Electronics,91.53,73.42,4,5,1,1,0,0.1,366.12,293.68,0,1,2,9
2024-09-10,33,164,Electronics,90.88,66.24,3,12,3,0,0,0.9,272.64,198.71999999999997,0,4,1,9
2024-04-08,7,100,Health,18.57,14.87,4,8,8,1,0,0.4,74.28,59.48,0,3,0,4
2023-08-21,8,221,Grocery,50.53,32.64,9,21,1,0,0,1.2000000000000002,454.77,293.76,0,2,0,8
2023-03-09,48,367,Electronics,154.29,85.62,6,14,7,0,0,0.8,925.74,513.72,0,7,3,3
2024-05-16,30,180,Electronics,39.64,30.56,10,28,9,0,0,1.8,396.4,305.59999999999997,1,6,3,5
2024-08-07,13,43,Clothing,73.62,44.11,3,6,5,1,0,0.30000000000000004,220.86,132.32999999999998,0,7,2,8
2024-04-10,4,47,Home Appliances,14.97,12.05,3,11,7,0,0,0.8,44.910000000000004,36.150000000000006,0,2,2,4
2024-04-09,4,471,Home Appliances,58.44,47.55,10,24,1,0,0,1.4000000000000001,584.4,475.5,0,6,1,4
2023-10-08,46,490,Electronics,99.39,87.3,6,15,7,0,0,0.9,596.34,523.8,1,3,6,10
2024-07-27,19,125,Toys,50.51,42.18,7,23,0,0,0,1.6,353.57,295.26,0,5,5,7
2024-10-12,15,148,Health,113.19,72.6,4,5,1,1,0,0.1,452.76,290.4,0,6,5,10
2023-02-16,17,455,Home Appliances,110.84,74.96,9,14,0,0,0,0.5,997.5600000000001,674.64,0,3,3,2
2024-04-09,43,143,Health,26.65,20.72,9,12,3,0,0,0.30000000000000004,239.85,186.48,0,2,1,4
2023-03-10,36,58,Grocery,99.26,69.02,4,18,5,0,0,1.4000000000000001,397.04,276.08,0,7,4,3
2023-04-10,23,288,Toys,193.87,97.96,2,18,8,0,0,1.6,387.74,195.92,0,6,0,4
2023-12-21,18,207,Grocery,31.68,18.9,1,11,9,0,0,1.0,31.68,18.9,0,7,3,12
2023-05-01,21,226,Grocery,164.26,93.83,7,8,7,1,0,0.1,1149.82,656.81,0,5,0,5
2023-11-28,43,338,Toys,11.23,7.31,3,13,2,0,0,1.0,33.69,21.93,0,1,1,11
2024-05-31,29,24,Clothing,71.96,38.23,3,15,2,0,0,1.2000000000000002,215.88,114.69,0,4,4,5
2023-05-04,28,213,Toys,14.03,7.15,5,17,5,0,0,1.2000000000000002,70.14999999999999,35.75,0,6,3,5
2023-11-25,19,241,Clothing,9.1,5.94,6,15,1,0,0,0.9,54.599999999999994,35.64,0,7,5,11
2024-05-14,18,48,Toys,111.12,79.18,5,13,6,0,0,0.8,555.6,395.90000000000003,0,2,1,5
2024-04-06,10,149,Home Appliances,9.2,5.09,4,14,2,0,0,1.0,36.8,20.36,0,2,5,4
2024-11-19,46,438,Clothing,65.61,34.16,4,23,9,0,0,1.9000000000000001,262.44,136.64,0,3,1,11
2024-04-30,30,401,Electronics,155.03,92.42,10,25,9,0,0,1.5,1550.3,924.2,0,3,1,4
2023-07-06,37,79,Toys,123.03,99.71,4,5,7,1,0,0.1,492.12,398.84,0,5,3,7
2024-11-02,22,200,Electronics,122.86,98.41,4,5,0,1,0,0.1,491.44,393.64,0,7,5,11
2024-12-10,33,351,Toys,23.33,19.86,7,12,0,0,0,0.5,163.31,139.01999999999998,0,4,1,12
2023-02-08,32,488,Grocery,57.17,44.52,5,12,8,0,0,0.7000000000000001,285.85,222.60000000000002,0,7,2,2
2024-08-10,47,460,Clothing,95.64,49.43,3,10,9,0,0,0.7000000000000001,286.92,148.29,0,1,5,8
2023-08-22,42,58,Grocery,92.29,69.02,6,8,4,1,0,0.2,553.74,414.12,1,7,1,8
2023-09-13,29,227,Electronics,73.82,54.9,5,9,8,1,0,0.4,369.09999999999997,274.5,0,6,2,9
2024-07-24,30,116,Clothing,105.6,64.77,3,9,0,1,0,0.6000000000000001,316.79999999999995,194.31,0,6,2,7
2024-06-23,17,499,Electronics,64.17,51.14,6,12,7,0,0,0.6000000000000001,385.02,306.84000000000003,0,6,6,6
2024-08-31,6,274,Home Appliances,42.43,25.29,4,6,5,1,0,0.2,169.72,101.16,0,7,5,8
2023-12-26,22,395,Electronics,157.31,92.84,18,33,2,0,0,1.5,2831.58,1671.1200000000001,1,6,1,12
2024-11-20,2,280,Toys,132.13,75.31,10,25,7,0,0,1.5,1321.3,753.1,0,2,2,11
2024-01-13,18,66,Health,21.37,18.15,7,16,1,0,0,0.9,149.59,127.04999999999998,0,2,5,1
2023-06-19,45,366,Electronics,46.39,26.23,7,26,6,0,0,1.9000000000000001,324.73,183.61,0,6,0,6
2023-06-18,36,108,Clothing,16.61,8.66,5,23,5,0,0,1.8,83.05,43.3,0,4,6,6
2023-08-13,41,424,Home Appliances,128.76,69.07,6,11,7,0,0,0.5,772.56,414.41999999999996,0,3,6,8
2023-06-18,19,376,Electronics,44.59,24.54,3,18,8,0,0,1.5,133.77,73.62,0,3,6,6
2023-04-13,24,347,Home Appliances,86.97,71.45,4,12,7,0,0,0.8,347.88,285.8,1,7,3,4
2023-08-07,49,475,Home Appliances,92.84,79.52,8,20,2,0,0,1.2000000000000002,742.72,636.16,0,6,0,8
2023-05-22,26,286,Clothing,22.0,17.83,7,8,5,1,0,0.1,154.0,124.80999999999999,0,6,0,5
2023-09-22,8,19,Home Appliances,144.63,77.78,8,26,3,0,0,1.8,1157.04,622.24,0,1,4,9
2023-07-11,16,91,Grocery,144.17,72.21,7,7,0,1,0,0.0,1009.1899999999999,505.46999999999997,0,7,1,7
2023-04-30,46,474,Toys,63.58,37.16,4,14,4,0,0,1.0,254.32,148.64,0,5,6,4
2023-05-31,2,167,Clothing,20.83,13.8,4,23,8,0,0,1.9000000000000001,83.32,55.2,0,3,2,5
2024-10-17,5,398,Electronics,135.68,77.46,3,7,9,1,0,0.4,407.04,232.38,0,2,3,10
2024-08-02,38,187,Clothing,35.82,30.95,4,20,6,0,0,1.6,143.28,123.8,0,4,4,8
2023-03-18,44,106,Health,49.11,25.49,5,23,0,0,0,1.8,245.55,127.44999999999999,0,7,5,3
2024-08-22,5,331,Health,63.39,41.84,5,20,6,0,0,1.5,316.95,209.20000000000002,0,4,3,8
2024-03-31,48,493,Home Appliances,50.4,34.53,7,25,8,0,0,1.8,352.8,241.71,0,6,6,3
2024-09-28,15,464,Health,170.85,96.32,3,16,5,0,0,1.3,512.55,288.96,0,7,5,9
2023-11-23,29,359,Grocery,124.54,76.42,1,18,5,0,0,1.7000000000000002,124.54,76.42,1,5,3,11
2024-04-16,10,439,Clothing,63.15,43.54,7,16,6,0,0,0.9,442.05,304.78,0,5,1,4
2024-04-16,12,138,Toys,68.23,53.36,7,13,0,0,0,0.6000000000000001,477.61,373.52,0,4,1,4
2024-02-20,37,406,Health,100.72,74.12,5,10,9,0,0,0.5,503.6,370.6,0,7,1,2
2023-04-11,4,278,Home Appliances,12.0,6.31,10,18,9,0,0,0.8,120.0,63.099999999999994,1,6,1,4
2024-02-01,33,176,Clothing,148.05,82.94,4,8,8,1,0,0.4,592.2,331.76,1,1,3,2
